contract,specialty,is_primary
40011461,Maternidade,False
40011461,Neurocirurgia,False
40011461,Neurologia,False
40011461,Oncologia,False
40011461,Ortopedia E Traumatologia,False
40011461,P.S. Cardiologico,False
40011461,P.S. Clinico,False
40011461,Urologia,False
40011470,Hematologia,False
40011470,Hemodinamica,False
40011470,Hospital,True
40011470,Oncologia,False
40011470,P.S. Clinico,False
40011470,P.S. Ortopedico / Traumatologico,False
40011470,P.S. Pediatrico,False
40011470,Quimioterapia,False
40011488,Hospital,True
40011488,Maternidade,False
40011488,P.S. Clinico,False
40011496,Hospital,True
40011496,Maternidade,False
40011496,P.S. Clinico,False
40011496,P.S. Ginecologico,False
40011496,P.S. Obstetrico,False
40011496,P.S. Ortopedico / Traumatologico,False
40011496,P.S. Pediatrico,False
40011518,Homeopatia Pediatrica,True
40011518,Hospital,False
40011542,Cardiologia,False
40011542,Clínica Médica,False
40011542,Dermatologia,False
40011542,Ginecologia,False
40011542,Hospital,False
40011542,Laboratorio / Anatomia Patologica,False
40011542,Nutricao,False
40011542,Ortopedia E Traumatologia,False
40011542,P.S. Clinico,True
40011542,Pediatria,False
40011542,Psicologia,False
40011542,Radiologia,False
40011542,Ultrassonografia,False
40011577,Hospital Especializado Em Oftalmologia,False
40011577,Oftalmologia,True
40011607,Hospital,True
40011607,Hospital Especializado Em Oftalmologia,False
40011640,Hospital,True
40011640,Maternidade,False
40011640,P.S. Clinico,False
40011690,Hospital Especializado Em Oftalmologia,True
40011690,P.S. Oftalmologico,False
40011712,Angiologia / Cirurgia Vascular,False
40011712,Cardiologia,False
40011712,Cirurgia Cardiovascular,False
40011712,Cirurgia Da Mao,False
40011712,Cirurgia Do Aparelho Digestivo,False
40011712,Cirurgia Geral,False
40011712,Cirurgia Plástica Reparadora,False
40011712,Clínica Médica,False
40011712,Fisioterapia,False
40011712,Gastroenterologia,False
40011712,Hospital,True
40011712,Laboratorio / Anatomia Patologica,False
40011712,Medicina Nuclear,False
40011712,Neurocirurgia,False
40011712,Neurologia,False
40011712,Ortopedia E Traumatologia,False
40011712,P.S. Clinico,False
40011712,Radiologia,False
40011712,Ressonancia Nuclear Magnetica,False
40011712,Tomografia Computadorizada,False
40011712,Urologia,False
40011771,Cardiologia Pediatrica,False
40011771,Cirurgia Cabeca E Pescoco,False
40011771,Hospital,True
40011771,Infectologia,False
40011771,Maternidade,False
40011771,P.S. Clinico,False
40011771,P.S. Pediatrico,False
40011852,Hospital Especializado Em Oncologia,True
40011933,Hospital Especializado,True
40011933,Hospital Especializado Em Oftalmologia,False
40011933,Oftalmologia,False
40011992,Hospital Especializado Em Oftalmologia,True
40011992,Oftalmologia,False
40011992,P.S. Oftalmologico,False
40012042,Angiologia / Cirurgia Vascular,False
40012042,Cardiologia,False
40012042,Cirurgia Cabeca E Pescoco,False
40012042,Cirurgia Cardiovascular,False
40012042,Cirurgia Geral,False
40012042,Cirurgia Pediatrica,False
40012042,Cirurgia Plástica Reparadora,False
40012042,Cirurgia Toracica,False
40012042,Clínica Médica,False
40012042,Colposcopia,False
40012042,Dermatologia,False
40012042,Ecocardiografia,False
40012042,Eletrocardiografia (Ecg),False
40012042,Endocrinologia,False
40012042,Endoscopia Digestiva,False
40012042,Gastroenterologia,False
40012042,Ginecologia / Obstetricia,False
40012042,Hematologia,False
40012042,Hepatologia,False
40012042,Homeopatia,False
40012042,Hospital,True
40012042,Infectologia,False
40012042,Laboratorio / Anatomia Patologica,False
40012042,Mastologia,False
40012042,Maternidade,False
40012042,Nefrologia,False
40012042,Neurocirurgia,False
40012042,Neurologia,False
40012042,Neurologia Pediatrica,False
40012042,Oncologia,False
40012042,Ortopedia E Traumatologia,False
40012042,Otorrinolaringologia,False
40012042,P.S. Clinico,False
40012042,P.S. Ginecologico,False
40012042,P.S. Ortopedico / Traumatologico,False
40012042,P.S. Pediatrico,False
40012042,Pediatria,False
40012042,Pneumologia,False
40012042,Proctologia,False
40012042,Quimioterapia,False
40012042,Radiologia,False
40012042,Radiologia Intervencionista,False
40012042,Ressonancia Nuclear Magnetica,False
40012042,Tomografia Computadorizada,False
40012042,Ultrassonografia,False
40012042,Urologia,False
40012085,Acupuntura,False
40012085,Cardiologia,False
40012085,Cirurgia Da Mao,False
40012085,Cirurgia Do Aparelho Digestivo,False
40012085,Cirurgia Geral,False
40012085,Cirurgia Plástica Reparadora,False
40012085,Clínica Médica,False
40012085,Fisioterapia,False
40012085,Gastroenterologia,False
40012085,Ginecologia,False
40012085,Hospital,True
40012085,Oftalmologia,False
40012085,Otorrinolaringologia,False
40012085,Pediatria,False
40012085,Pneumologia,False
40012085,Proctologia,False
40012085,Radiologia,False
40012085,Ultrassonografia,False
40012085,Urologia,False
40012174,Hospital,True
40012174,Hospital Especializado Em Oftalmologia,False
40012174,Hospital Especializado Em Otorrinolaringologia,False
40012174,P.S. Oftalmologico,False
40012174,P.S. Otorrinolaringologico,False
40012182,Hospital Especializado Em Oftalmologia,True
40012182,P.S. Oftalmologico,False
40012190,Hospital,True
40012190,Maternidade,False
40012190,P.S. Clinico,False
40012263,Angiologia / Cirurgia Vascular,True
40012263,Cardiologia,False
40012263,Clínica Médica,False
40012263,Densitometria Ossea,False
40012263,Dermatologia,False
40012263,Gastroenterologia,False
40012263,Ginecologia,False
40012263,Mamografia,False
40012263,Mastologia,False
40012263,Oftalmologia,False
40012263,Ortopedia E Traumatologia,False
40012263,Otorrinolaringologia,False
40012263,Ultrassonografia,False
40012301,Cardiologia,False
40012301,Cirurgia Geral,False
40012301,Citopatologia,False
40012301,Clínica Médica,False
40012301,Fonoaudiologia,False
40012301,Gastroenterologia,False
40012301,Ginecologia / Obstetricia,False
40012301,Hemoterapia,False
40012301,Hospital,True
40012301,Laboratorio / Anatomia Patologica,False
40012301,Maternidade,False
40012301,Microcirurgia,False
40012301,Otorrinolaringologia,False
40012301,P.S. Clinico,False
40012301,P.S. Obstetrico,False
40012301,Pediatria,False
40012301,Urologia,False
40012379,Hospital Especializado Em Otorrinolaringologia,True
40012379,P.S. Otorrinolaringologico,False
40012441,Hospital,True
40012441,Maternidade,False
40012441,P.S. Clinico,False
40012450,Hospital,True
40012450,P.S. Cirurgico,False
40012450,P.S. Clinico,False
40012450,P.S. Ortopedico / Traumatologico,False
40012450,P.S. Pediatrico,False
40012530,Neurocirurgia,False
40012530,Neurologia,True
40012565,Hospital,True
40012565,P.S. Clinico,False
40012646,Hospital Pediatrico,False
40012646,P.S. Pediatrico,True
40012646,Pediatria,False
40012719,Angiologia / Cirurgia Vascular,True
40012719,Maternidade,False
40012719,P.S. Obstetrico,False
40012727,Hospital Especializado Em Oftalmologia,True
40012727,Oftalmologia,False
40012786,Cardiologia,False
40012786,Clínica Médica,False
40012786,Dermatologia,False
40012786,Endocrinologia,False
40012786,Gastroenterologia,False
40012786,Ginecologia / Obstetricia,False
40012786,Homeopatia Pediatrica,True
40012786,Laboratorio / Anatomia Patologica,False
40012786,Neurologia,False
40012786,Oftalmologia,False
40012786,Ortopedia E Traumatologia,False
40012786,Otorrinolaringologia,False
40012875,Hospital,True
40012875,Maternidade,False
40012875,P.S. Clinico,False
40013111,Hospital Especializado Em Cardiologia,True
40013111,P.S. Cardiologico,False
40013243,Hospital,True
40013243,Maternidade,False
40013243,P.S. Clinico,False
40013278,Ortopedia E Traumatologia,True
40013278,Pediatria,False
40013278,Radiologia,False
40013278,Ultrassonografia,False
40013529,Cirurgia Geral,False
40013529,Hospital,True
40013537,Audiometria,False
40013537,Broncoscopia,False
40013537,Colonoscopia,False
40013537,Ecocardiografia,False
40013537,Eletrocardiografia (Ecg),False
40013537,Endoscopia Digestiva,False
40013537,Endoscopia Respiratoria,False
40013537,Fonoaudiologia,False
40013537,Hemodinamica,False
40013537,Hemoterapia,False
40013537,Hospital,True
40013537,Hospital Dia (Day Hospital),False
40013537,Laboratorio / Anatomia Patologica,False
40013537,Mamografia,False
40013537,Medicina Nuclear,False
40013537,P.S. Clinico,False
40013537,Provas De Funcao Pulmonar,False
40013537,Psicologia,False
40013537,Radiologia,False
40013537,Ressonancia Nuclear Magnetica,False
40013537,Teste Ergometrico,False
40013537,Tomografia Computadorizada,False
40013537,Ultrassonografia,False
40013561,Hospital,True
40013561,Maternidade,False
40013596,Clínica Médica,False
40013596,Ortopedia E Traumatologia,True
40013596,P.S. Clinico,False
40013596,P.S. Ortopedico / Traumatologico,False
40013685,Angiologia / Cirurgia Vascular,True
40013685,Cirurgia Cardiovascular,False
40013685,Cirurgia Do Aparelho Digestivo,False
40013685,Cirurgia Geral,False
40013685,Cirurgia Pediatrica,False
40013685,Cirurgia Plástica Reparadora,False
40013685,Colonoscopia,False
40013685,Endoscopia Digestiva,False
40013685,Fonoaudiologia,False
40013685,Gastroenterologia,False
40013685,Ginecologia / Obstetricia,False
40013685,Hematologia,False
40013685,Hemoterapia,False
40013685,Infectologia,False
40013685,Laboratorio / Anatomia Patologica,False
40013685,Mamografia,False
40013685,Mastologia,False
40013685,Maternidade,False
40013685,Oftalmologia,False
40013685,Oncologia,False
40013685,Ortopedia E Traumatologia,False
40013685,Otorrinolaringologia,False
40013685,P.S. Ginecologico,False
40013685,Pediatria,False
40013685,Pneumologia,False
40013685,Proctologia,False
40013685,Quimioterapia,False
40013685,Radiologia,False
40013685,Tomografia Computadorizada,False
40013685,Ultrassonografia,False
40013685,Urologia,False
40013804,Hospital,True
40013804,Maternidade,False
40013804,P.S. Clinico,False
40013839,Cirurgia Pediatrica,False
40013839,Hospital,True
40013839,Hospital Pediatrico,False
40013839,Laboratorio / Anatomia Patologica,False
40013839,Pediatria,False
40013839,Radiologia,False
40013910,Cardiologia,True
40013910,Clínica Médica,False
40013928,Ortopedia E Traumatologia,True
40014010,Hospital,True
40014010,Maternidade,False
40016056,Hospital,True
40016056,Hospital Especializado Em Cardiologia,False
40016080,Hospital Pediatrico,True
40016080,P.S. Pediatrico,False
40016285,Hospital Pediatrico,True
40016285,Laboratorio / Anatomia Patologica,False
40016285,P.S. Pediatrico,False
40016285,Pediatria,False
40016285,Radiologia,False
40016285,Ultrassonografia,False
40016366,Geriatria,False
40016366,Hematologia,False
40016366,Oncologia,True
40016366,Quimioterapia,False
40016447,Hospital,True
40016447,Maternidade,False
40016447,P.S. Clinico,False
40016447,P.S. Pediatrico,False
40016528,Hospital,True
40016528,Maternidade,False
40016528,Nefrologia,False
40016528,P.S. Clinico,False
40016528,Psicologia,False
40016609,Cardiologia,False
40016609,Clínica Médica,False
40016609,Dermatologia,False
40016609,Gastroenterologia,False
40016609,Hospital,True
40016609,Maternidade,False
40016609,P.S. Clinico,False
40016609,Pediatria,False
40016609,Reumatologia,False
40016684,Hospital,True
40016684,Maternidade,False
40017249,Cardiologia,False
40017249,Cirurgia Buco-Maxilo-Facial,False
40017249,Cirurgia Cabeca E Pescoco,False
40017249,Cirurgia Geral,False
40017249,Cirurgia Pediatrica,False
40017249,Cirurgia Plástica Reparadora,False
40017249,Clínica Médica,False
40017249,Colposcopia,False
40017249,Dermatologia,False
40017249,Eletrocardiografia (Ecg),False
40017249,Endocrinologia,False
40017249,Endoscopia Digestiva,False
40017249,Fisioterapia,False
40017249,Fonoaudiologia,False
40017249,Gastroenterologia,False
40017249,Ginecologia / Obstetricia,False
40017249,Hospital,True
40017249,Mastologia,False
40017249,Maternidade,False
40017249,Neurocirurgia,False
40017249,Neurologia,False
40017249,Neurologia Pediatrica,False
40017249,Nutricao,False
40017249,Oftalmologia,False
40017249,Oncologia,False
40017249,Ortopedia E Traumatologia,False
40017249,P.S. Clinico,False
40017249,P.S. Ortopedico / Traumatologico,False
40017249,Pediatria,False
40017249,Proctologia,False
40017249,Psicologia,False
40017249,Radiologia,False
40017249,Tomografia Computadorizada,False
40017249,Ultrassonografia,False
40017249,Urologia,False
40017320,Ortopedia E Traumatologia,True
40017338,Angiologia / Cirurgia Vascular,True
40017400,Otorrinolaringologia,True
40017494,Cardiologia,True
40017494,Clínica Médica,False
40017575,Cirurgia Plastica Reparadora,True
40017575,Cirurgia Plástica Reparadora,False
40019276,Hospital Especializado Em Oftalmologia,True
40019411,Hospital Especializado Em Otorrinolaringologia,True
40019411,Otorrinolaringologia,False
40019446,Cirurgia Geral,False
40019446,Clínica Médica,False
40019446,Endocrinologia,False
40019446,Gastroenterologia,False
40019446,Ginecologia,False
40019446,Ginecologia / Obstetricia,False
40019446,Hospital,True
40019446,Laboratorio / Anatomia Patologica,False
40019446,Mastologia,False
40019446,Maternidade,False
40019446,Neurocirurgia,False
40019446,Ortopedia E Traumatologia,False
40019446,P.S. Clinico,False
40019446,P.S. Obstetrico,False
40019446,P.S. Ortopedico / Traumatologico,False
40019446,P.S. Pediatrico,False
40019446,Pediatria,False
40019446,Radiologia,False
40019446,Urologia,False
40019527,Angiologia / Cirurgia Vascular,True
40019527,Cardiologia,False
40019527,Cirurgia Geral,False
40019527,Clínica Médica,False
40019527,Dermatologia,False
40019527,Endocrinologia,False
40019527,Fisioterapia,False
40019527,Ginecologia,False
40019527,Mastologia,False
40019527,Neurologia,False
40019527,Oftalmologia,False
40019527,Ortopedia E Traumatologia,False
40019527,Otorrinolaringologia,False
40019527,Pediatria,False
40019527,Radiologia,False
40019527,Reumatologia,False
40019527,Urologia,False
40019586,Angiologia / Cirurgia Vascular,False
40019586,Cardiologia,False
40019586,Cirurgia Buco-Maxilo-Facial,False
40019586,Cirurgia Cabeca E Pescoco,False
40019586,Cirurgia Cardiovascular,False
40019586,Cirurgia Geral,False
40019586,Cirurgia Pediatrica,False
40019586,Cirurgia Toracica,False
40019586,Clínica Médica,False
40019586,Colonoscopia,False
40019586,Dermatologia,False
40019586,Ecocardiografia,False
40019586,Endocrinologia,False
40019586,Endoscopia Digestiva,False
40019586,Gastroenterologia,False
40019586,Geriatria,False
40019586,Ginecologia / Obstetricia,False
40019586,Hospital,True
40019586,Laboratorio / Anatomia Patologica,False
40019586,Mamografia,False
40019586,Medicina Nuclear,False
40019586,Nefrologia,False
40019586,Neurocirurgia,False
40019586,Neurologia,False
40019586,Oftalmologia,False
40019586,Oncologia,False
40019586,Otorrinolaringologia,False
40019586,P.S. Cardiologico,False
40019586,P.S. Clinico,False
40019586,P.S. Ginecologico,False
40019586,P.S. Obstetrico,False
40019586,P.S. Pediatrico,False
40019586,Pediatria,False
40019586,Pneumologia,False
40019586,Proctologia,False
40019586,Radiologia,False
40019586,Radioterapia,False
40019586,Ressonancia Nuclear Magnetica,False
40019586,Tomografia Computadorizada,False
40019586,Ultrassonografia,False
40019586,Urologia,False
40019640,Hospital,True
40019640,Maternidade,False
40019640,P.S. Clinico,False
40019659,Hospital,True
40019659,Maternidade,False
40019659,P.S. Clinico,False
40019683,Cirurgia Geral,False
40019683,Dermatologia,False
40019683,Gastroenterologia,False
40019683,Hospital,True
40019683,Maternidade,False
40019683,Oncologia,False
40019683,P.S. Clinico,False
40019683,Pediatria,False
40019772,Hospital,True
40019772,Hospital Especializado Em Cardiologia,False
40019772,P.S. Cardiologico,False
40019772,P.S. Clinico,False
40019772,P.S. Ortopedico / Traumatologico,False
40019799,Hospital Pediatrico,True
40019799,Maternidade,False
40019845,Cirurgia Geral,False
40019845,Hospital,True
40019845,P.S. Clinico,False
40019845,Pediatria,False
40020010,Hospital,True
40020010,Maternidade,False
40020010,P.S. Clinico,False
40020010,P.S. Obstetrico,False
40020126,Angiologia / Cirurgia Vascular,False
40020126,Cirurgia Cabeca E Pescoco,False
40020126,Cirurgia Cardiovascular,False
40020126,Cirurgia Da Mao,False
40020126,Cirurgia Do Aparelho Digestivo,False
40020126,Cirurgia Geral,False
40020126,Cirurgia Toracica,False
40020126,Clínica Médica,False
40020126,Dermatologia,False
40020126,Endocrinologia,False
40020126,Gastroenterologia,False
40020126,Hematologia,False
40020126,Hospital,True
40020126,Infectologia,False
40020126,Neurocirurgia,False
40020126,Neurologia,False
40020126,Oftalmologia,False
40020126,Ortopedia E Traumatologia,False
40020126,P.S. Clinico,False
40020126,Pneumologia,False
40020126,Proctologia,False
40020126,Reumatologia,False
40020126,Urologia,False
40020169,Alergologia,True
40020169,Clínica Médica,False
40020169,Dermatologia,False
40020169,Gastroenterologia,False
40020169,Hospital,False
40020169,Nutricao,False
40020169,Ortopedia E Traumatologia,False
40020169,Pediatria,False
40020177,Alergologia,False
40020177,Angiologia / Cirurgia Vascular,False
40020177,Cardiologia,False
40020177,Cirurgia Cabeca E Pescoco,False
40020177,Cirurgia Cardiovascular,False
40020177,Cirurgia Da Mao,False
40020177,Cirurgia Do Aparelho Digestivo,False
40020177,Cirurgia Endocrinologica,False
40020177,Cirurgia Geral,False
40020177,Cirurgia Plástica Reparadora,False
40020177,Cirurgia Toracica,False
40020177,Clínica Médica,False
40020177,Dermatologia,False
40020177,Endocrinologia,False
40020177,Gastroenterologia,False
40020177,Geriatria,False
40020177,Hemodinamica,False
40020177,Hepatologia,False
40020177,Homeopatia Pediatrica,True
40020177,Hospital,False
40020177,Infectologia,False
40020177,Laboratorio / Anatomia Patologica,False
40020177,Mastologia,False
40020177,Medicina Nuclear,False
40020177,Microcirurgia,False
40020177,Neurocirurgia,False
40020177,Neurologia,False
40020177,Oftalmologia,False
40020177,Oncologia,False
40020177,Ortopedia E Traumatologia,False
40020177,Otorrinolaringologia,False
40020177,Pneumologia,False
40020177,Proctologia,False
40020177,Ressonancia Nuclear Magnetica,False
40020177,Reumatologia,False
40020177,Tomografia Computadorizada,False
40020177,Ultrassonografia,False
40020240,Cardiologia,False
40020240,Cirurgia Cabeca E Pescoco,False
40020240,Cirurgia Geral,False
40020240,Cirurgia Toracica,False
40020240,Dermatologia,False
40020240,Endocrinologia,False
40020240,Ginecologia / Obstetricia,False
40020240,Hematologia,False
40020240,Hospital,False
40020240,Laboratorio / Anatomia Patologica,False
40020240,Mastologia,False
40020240,Nefrologia,False
40020240,Nutrologia,False
40020240,Oncologia,False
40020240,Ortopedia E Traumatologia,False
40020240,P.S. Clinico,True
40020240,Proctologia,False
40020240,Urologia,False
40020258,Acupuntura,False
40020258,Alergologia,False
40020258,Alergologia Pediatrica,False
40020258,Angiologia / Cirurgia Vascular,False
40020258,Cardiologia,False
40020258,Cardiologia Pediatrica,False
40020258,Cirurgia Buco-Maxilo-Facial,False
40020258,Cirurgia Cabeca E Pescoco,False
40020258,Cirurgia Cardiovascular,False
40020258,Cirurgia Da Mao,False
40020258,Cirurgia Do Aparelho Digestivo,False
40020258,Cirurgia Geral,False
40020258,Cirurgia Pediatrica,False
40020258,Cirurgia Plástica Reparadora,False
40020258,Cirurgia Toracica,False
40020258,Cirurgia Videolaparoscopica,False
40020258,Clínica Médica,False
40020258,Colposcopia,False
40020258,Dermatologia,False
40020258,Ecocardiografia,False
40020258,Eletrocardiografia (Ecg),False
40020258,Endocrinologia,False
40020258,Endocrinologia Pediatrica,False
40020258,Endoscopia Digestiva,False
40020258,Fisioterapia,False
40020258,Fonoaudiologia,False
40020258,Gastroenterologia,False
40020258,Geriatria,False
40020258,Ginecologia / Obstetricia,False
40020258,Hematologia,False
40020258,Hemodinamica,False
40020258,Hemoterapia,False
40020258,Hepatologia,False
40020258,Hospital,True
40020258,Infectologia,False
40020258,Infectologia Pediatrica,False
40020258,Laboratorio / Anatomia Patologica,False
40020258,Laringoscopia,False
40020258,Mastologia,False
40020258,Microcirurgia,False
40020258,Neurocirurgia,False
40020258,Neurologia,False
40020258,Nutricao,False
40020258,Nutrologia,False
40020258,Oftalmologia,False
40020258,Oncologia,False
40020258,Ortopedia E Traumatologia,False
40020258,Otorrinolaringologia,False
40020258,Pediatria,False
40020258,Pneumologia,False
40020258,Psiquiatria,False
40020258,Radiologia,False
40020258,Reumatologia,False
40020258,Tomografia Computadorizada,False
40020258,Ultrassonografia,False
40020258,Urologia,False
40020266,Alergologia,False
40020266,Angiologia / Cirurgia Vascular,False
40020266,Cardiologia,False
40020266,Cirurgia Cabeca E Pescoco,False
40020266,Cirurgia Cardiovascular,False
40020266,Cirurgia Da Mao,False
40020266,Cirurgia Do Aparelho Digestivo,False
40020266,Cirurgia Geral,False
40020266,Cirurgia Plástica Reparadora,False
40020266,Cirurgia Toracica,False
40020266,Clínica Médica,False
40020266,Dermatologia,False
40020266,Gastroenterologia,False
40020266,Geriatria,False
40020266,Ginecologia / Obstetricia,False
40020266,Hematologia,False
40020266,Hospital,True
40020266,Infectologia,False
40020266,Laboratorio / Anatomia Patologica,False
40020266,Mastologia,False
40020266,Nefrologia,False
40020266,Neurocirurgia,False
40020266,Neurologia,False
40020266,Nutricao,False
40020266,Oftalmologia,False
40020266,Oncologia,False
40020266,Ortopedia E Traumatologia,False
40020266,Otorrinolaringologia,False
40020266,P.S. Clinico,False
40020266,Proctologia,False
40020266,Radiologia,False
40020266,Ressonancia Nuclear Magnetica,False
40020266,Tomografia Computadorizada,False
40020266,Ultrassonografia,False
40020266,Urologia,False
40020371,Cardiologia,False
40020371,Cirurgia Geral,False
40020371,Clínica Médica,False
40020371,Dermatologia,False
40020371,Endocrinologia,False
40020371,Gastroenterologia,False
40020371,Geriatria,False
40020371,Ginecologia / Obstetricia,False
40020371,Hospital,True
40020371,Laboratorio / Anatomia Patologica,False
40020371,Maternidade,False
40020371,Medicina Nuclear,False
40020371,Neurologia,False
40020371,Oftalmologia,False
40020371,Oncologia,False
40020371,Ortopedia E Traumatologia,False
40020371,Otorrinolaringologia,False
40020371,P.S. Clinico,False
40020371,Pediatria,False
40020371,Proctologia,False
40020371,Reumatologia,False
40020371,Tomografia Computadorizada,False
40020371,Urologia,False
40020401,Alergologia,False
40020401,Alergologia Pediatrica,False
40020401,Cardiologia,False
40020401,Cardiologia Pediatrica,False
40020401,Cirurgia Cabeca E Pescoco,False
40020401,Cirurgia Cardiovascular,False
40020401,Cirurgia Da Mao,False
40020401,Cirurgia Do Aparelho Digestivo,False
40020401,Cirurgia Geral,False
40020401,Cirurgia Pediatrica,False
40020401,Cirurgia Plástica Reparadora,False
40020401,Cirurgia Videolaparoscopica,False
40020401,Clínica Médica,False
40020401,Eletrofisiologia Clinica Invasiva,False
40020401,Endocrinologia,False
40020401,Endocrinologia Pediatrica,False
40020401,Gastroenterologia,False
40020401,Geriatria,False
40020401,Ginecologia,False
40020401,Ginecologia / Obstetricia,False
40020401,Hematologia,False
40020401,Hemodinamica,False
40020401,Hemoterapia,False
40020401,Hospital,True
40020401,Infectologia,False
40020401,Infectologia Pediatrica,False
40020401,Mastologia,False
40020401,Maternidade,False
40020401,Nefrologia,False
40020401,Nefrologia Pediatrica,False
40020401,Neurologia,False
40020401,Neurologia Pediatrica,False
40020401,Oftalmologia,False
40020401,Oncologia,False
40020401,Ortopedia E Traumatologia,False
40020401,Ortopedia E Traumatologia - Joelho E Pé,False
40020401,Ortopedia E Traumatologia - Ombro,False
40020401,Ortopedia E Traumatologia - Punho E Mão,False
40020401,Ortopedia E Traumatologia - Quadril,False
40020401,Otorrinolaringologia,False
40020401,Otorrinolaringologia Pediatrica,False
40020401,P.S. Cardiologico,False
40020401,P.S. Cirurgico,False
40020401,P.S. Clinico,False
40020401,P.S. Ginecologico,False
40020401,P.S. Obstetrico,False
40020401,P.S. Ortopedico / Traumatologico,False
40020401,P.S. Pediatrico,False
40020401,Pediatria,False
40020401,Pneumologia,False
40020401,Proctologia,False
40020401,Reumatologia,False
40020401,Urologia,False
40020720,Angiologia / Cirurgia Vascular,False
40020720,Cardiologia,False
40020720,Cirurgia Do Aparelho Digestivo,False
40020720,Cirurgia Geral,False
40020720,Cirurgia Plástica Reparadora,False
40020720,Clínica Médica,False
40020720,Ecocardiografia,False
40020720,Eletrocardiografia (Ecg),False
40020720,Endoscopia Digestiva,False
40020720,Gastroenterologia,False
40020720,Ginecologia,False
40020720,Hospital Dia (Day Hospital),True
40020720,Mamografia,False
40020720,Mastologia,False
40020720,Proctologia,False
40020720,Ultrassonografia,False
40020720,Urologia,False
40020800,Acupuntura,False
40020800,Hospital,True
40020800,Hospital Ortopedico E Traumatologico,False
40020800,Ortopedia E Traumatologia,False
40020800,P.S. Ortopedico / Traumatologico,False
40020843,Cirurgia Geral,False
40020843,Cirurgia Plástica Reparadora,False
40020843,Dermatologia,False
40020843,Ecocardiografia,False
40020843,Eletrocardiografia (Ecg),False
40020843,Gastroenterologia,False
40020843,Ginecologia / Obstetricia,False
40020843,Hospital,True
40020843,Ortopedia E Traumatologia,False
40020843,P.S. Clinico,False
40020843,P.S. Pediatrico,False
40020843,Radiologia,False
40020843,Ultrassonografia,False
40020924,Clínica Médica,False
40020924,Dermatologia,False
40020924,Ecocardiografia,False
40020924,Hospital,True
40020924,Laboratorio / Anatomia Patologica,False
40020924,Ortopedia E Traumatologia,False
40020924,P.S. Clinico,False
40020924,Pediatria,False
40020924,Radiologia,False
40020924,Urologia,False
40021602,Hospital,True
40021602,Maternidade,False
40021602,P.S. Clinico,False
40021670,Hospital,True
40021670,Maternidade,False
40021750,Hospital,True
40021750,Maternidade,False
40021750,P.S. Clinico,False
40021912,Clinica Medica,True
40021912,Clínica Médica,False
40021912,Ginecologia / Obstetricia,False
40021912,Laboratorio / Anatomia Patologica,False
40021912,Ortopedia E Traumatologia,False
40022064,P.S. Clinico,True
40022064,P.S. Pediatrico,False
40022145,Angiologia / Cirurgia Vascular,False
40022145,Cardiologia,False
40022145,Cirurgia Cabeca E Pescoco,False
40022145,Cirurgia Do Aparelho Digestivo,False
40022145,Cirurgia Geral,False
40022145,Cirurgia Pediatrica,False
40022145,Cirurgia Plástica Reparadora,False
40022145,Cirurgia Toracica,False
40022145,Clínica Médica,False
40022145,Dermatologia,False
40022145,Ecocardiografia,False
40022145,Eletrocardiografia (Ecg),False
40022145,Endocrinologia,False
40022145,Fonoaudiologia,False
40022145,Gastroenterologia,False
40022145,Ginecologia,False
40022145,Hepatologia,False
40022145,Hospital,True
40022145,Laboratorio / Anatomia Patologica,False
40022145,Mastologia,False
40022145,Maternidade,False
40022145,Nefrologia,False
40022145,Neurocirurgia,False
40022145,Nutricao,False
40022145,Ortopedia E Traumatologia,False
40022145,Otorrinolaringologia,False
40022145,P.S. Clinico,False
40022145,Pediatria,False
40022145,Pneumologia,False
40022145,Proctologia,False
40022145,Psicologia,False
40022145,Tomografia Computadorizada,False
40022145,Ultrassonografia,False
40022145,Urologia,False
40036430,Homeopatia Pediatrica,True
40036430,Hospital,False
40036430,P.S. Clinico,False
40036472,Alergologia,True
40036472,Colonoscopia,False
40036472,Densitometria Ossea,False
40036472,Dermatologia,False
40036472,Ginecologia,False
40036472,Laboratorio / Anatomia Patologica,False
40036472,Mamografia,False
40036472,Mastologia,False
40036472,Nutricao,False
40036472,Oncologia,False
40036472,Otorrinolaringologia,False
40036472,Radiologia,False
40036472,Tomografia Computadorizada,False
40036472,Ultrassonografia,False
40036480,Hospital Especializado Em Oncologia,True
40036480,Ortopedia E Traumatologia,False
40036561,Angiologia / Cirurgia Vascular,False
40036561,Cardiologia,False
40036561,Cirurgia Geral,False
40036561,Clínica Médica,False
40036561,Gastroenterologia,False
40036561,Ginecologia,False
40036561,Ginecologia / Obstetricia,False
40036561,Hospital,True
40036561,Laboratorio / Anatomia Patologica,False
40036561,Maternidade,False
40036561,Oftalmologia,False
40036561,Ortopedia E Traumatologia,False
40036561,Otorrinolaringologia,False
40036561,P.S. Cardiologico,False
40036561,P.S. Ortopedico / Traumatologico,False
40036561,Radiologia,False
40036561,Tomografia Computadorizada,False
40036561,Ultrassonografia,False
40036561,Urologia,False
40036669,Homeopatia Pediatrica,True
40036669,Hospital,False
40036669,Maternidade,False
40036669,P.S. Clinico,False
40036707,Angiologia / Cirurgia Vascular,False
40036707,Cardiologia,False
40036707,Cirurgia Cabeca E Pescoco,False
40036707,Cirurgia Cardiovascular,False
40036707,Cirurgia Da Mao,False
