contract,network,type,rating,total_ratings,website,google_url,name,phone_number,status
30680864,Master Ouro,Clinicas,5.0,2,https://www.facebook.com/plena.fisioclin/?fref=ts,https://maps.google.com/?cid=16122077763627069618,Clínica Plena,(12) 3645-2549,OPERATIONAL
30680865,Master Ouro,Clinicas,4.9,37,http://www.clinicabemviver.psc.br/,https://maps.google.com/?cid=7738119735901991103,Espaço Bem Viver,(34) 3304-2900,OPERATIONAL
30680866,Master Ouro,Clinicas,2.3,3,,https://maps.google.com/?cid=6357709238547986960,Clínica do Sono,(21) 3395-3022,CLOSED_PERMANENTLY
30680867,Master Ouro,Clinicas,3.0,6,http://www.coatsaude.com.br/,https://maps.google.com/?cid=6446840714173378801,Coat Saúde- Centro Oncológico Alto do Tietê,(11) 4386-0733,OPERATIONAL
30680868,Master Ouro,Clinicas,3.4,8,https://www.rededorsaoluiz.com.br/clinica/fujuday,https://maps.google.com/?cid=13828528186375935777,"Fujiday: Oncologia Clínica, Tratamento de Câncer, Quimioterapia, Hematologia, Oncologistas, Joaquim Távora, Fortaleza CE",3003-6424,OPERATIONAL
30680869,Master Ouro,Clinicas,4.6,129,http://www.redflag.com.br/,https://maps.google.com/?cid=5991155677996372359,Clínica Red Flag - Saúde Ocupacional,(22) 2759-9765,OPERATIONAL
30680870,Master Ouro,Clinicas,4.2,21,http://www.topcorcardiologia.com.br/,https://maps.google.com/?cid=2130009851525132678,TopCor Cardiologia,(47) 3433-1761,OPERATIONAL
30680871,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=1366942917748709136,Clinica Fisiocorpus,(67) 3029-0135,OPERATIONAL
30680872,Master Ouro,Clinicas,1.9,415,https://www.gndi.com.br/notrelabs/nossas-unidades/?utm_source=google&utm_medium=maps&utm_campaign=icherryGF011,https://maps.google.com/?cid=1357201435328801612,NotreLabs Santo André - XV de Novembro,(11) 4090-1740,OPERATIONAL
30680874,Master Ouro,Clinicas,5.0,4,https://www.fisioterapiabraganca.com.br/,https://maps.google.com/?cid=17531779558009486278,Fisioterapia Bragança,(11) 95965-5100,OPERATIONAL
30680875,Master Ouro,Clinicas,,0,http://fonofisiohome.com.br/,https://maps.google.com/?cid=5836307002802172494,FonoFisio Home,(81) 3468-8448,OPERATIONAL
30680876,Master Ouro,Hospitais,4.6,14,,https://maps.google.com/?cid=15408738965567867095,Oncocentro,(84) 3311-4115,OPERATIONAL
30680880,Master Ouro,Clinicas,5.0,1,,https://maps.google.com/?cid=6153329968523088110,Clínica De Fisioterapia Menin,,OPERATIONAL
30680881,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=7504891968552481884,Fisioterapia,,OPERATIONAL
30680882,Master Ouro,Clinicas,4.9,10,https://www.seot.com.br/cartao-virtual/,https://maps.google.com/?cid=9921734979071613904,SEOT- Santa Efigênia Ortopedia e Traumatologia,(81) 99248-7514,OPERATIONAL
30680883,Master Ouro,Clinicas,4.2,21,,https://maps.google.com/?cid=4158232578786680344,CINUTRI,(11) 3446-0292,OPERATIONAL
30680884,Master Ouro,Clinicas,4.4,24,https://clinicadrmarcosnagizahr.negocio.site/?utm_source=gmb&utm_medium=referral,https://maps.google.com/?cid=639471956542068734,Clinica Dr Marcos Nagi Zahr,(11) 5181-1012,OPERATIONAL
30680886,Master Ouro,Clinicas,4.7,32,,https://maps.google.com/?cid=13965615348317438749,Fitcor,(14) 3234-5858,OPERATIONAL
30680887,Master Ouro,Clinicas,3.8,16,http://www.institutolipinski.com.br/,https://maps.google.com/?cid=15002126899437723230,Instituto Oftalmológico Lipinski,(41) 3224-9400,OPERATIONAL
30680889,Master Ouro,Clinicas,5.0,1,,https://maps.google.com/?cid=13062948112920950668,Estrela da Manhã Centro Terapêutico,(71) 3051-0649,OPERATIONAL
30680890,Master Ouro,Clinicas,4.3,8,https://www.davita.com.br/tratamento-renal,https://maps.google.com/?cid=17844765645214349798,DaVita Campo Grande Tratamento Renal – Diálise – MS,(67) 3044-9100,OPERATIONAL
30680891,Master Ouro,Diagnósticos,3.7,49,http://www.clinicatesla.com.br/,https://maps.google.com/?cid=7776655301572553276,TESLA MEDICINA DIAGNOSTICA,(53) 3028-8088,OPERATIONAL
30680892,Master Ouro,Clinicas,5.0,1,http://www.virtunet.com.br/,https://maps.google.com/?cid=17534129945841572166,Fonoclin Clínica de Fisioterapia,(65) 3028-7083,OPERATIONAL
30680895,Master Ouro,Clinicas,5.0,6,https://careoncologia.com.br/,https://maps.google.com/?cid=16361837777950062941,Clínica Care Oncologia - Unidade Morumbi,(11) 3230-8889,OPERATIONAL
30680896,Master Ouro,Clinicas,4.5,4,,https://maps.google.com/?cid=406768674097496725,Clínica Pcam,(14) 3245-5666,OPERATIONAL
30680897,Master Ouro,Clinicas,2.0,132,https://www.policlinicamais.com/,https://maps.google.com/?cid=13357966437367500055,Policlínica Mais Ltda,(61) 3385-3245,OPERATIONAL
30680898,Master Ouro,Clinicas,4.9,20,http://ceof.com.br/,https://maps.google.com/?cid=3357594264592261383,Centro Especializado de Oncologia de Florianópolis,(48) 3222-5900,OPERATIONAL
30680899,Master Ouro,Clinicas,3.0,1,,https://maps.google.com/?cid=6417288984228896229,Centro Neurológico de Sergipe,(79) 3214-1288,OPERATIONAL
30680900,Master Ouro,Clinicas,4.9,32,,https://maps.google.com/?cid=7993984321462169112,PLENUS - Saúde e Desenvolvimento Humano,(22) 99811-0019,OPERATIONAL
30680901,Master Ouro,Clinicas,5.0,1,https://reabilit.wixsite.com/reabilit,https://maps.google.com/?cid=5391957636284133228,Espaço Terapêutico Reabilit,(11) 98704-3658,OPERATIONAL
30680902,Master Ouro,Clinicas,4.8,45,https://www.facebook.com/asrclinica/?__xts__%5B2%5D=68,https://maps.google.com/?cid=15819505297814676834,ASR Clínica Médica e Psicologia,(21) 3842-6405,OPERATIONAL
30680904,Master Ouro,Clinicas,5.0,1,https://www.doctoralia.com.br/flavio-jose-onofrio/ginecologista/sao-paulo?utm_source=google&utm_medium=gmb&utm_campaign=42867&utm_content=website,https://maps.google.com/?cid=17265362476076936226,"Dr. Flavio Jose Onofrio, Ginecologista",(11) 5589-7521,OPERATIONAL
30680906,Master Ouro,Clinicas,5.0,2,,https://maps.google.com/?cid=8164858719097720942,Hsu Chin Servicos Medicos Ltda,(11) 2389-8868,OPERATIONAL
30680907,Master Ouro,Clinicas,5.0,7,https://www.facebook.com/pg/msenergy.centrointegrado/about/?ref=page_internal,https://maps.google.com/?cid=15711730431134626291,MS Energy - Centro Integrado,(15) 99763-8739,OPERATIONAL
30680908,Master Ouro,Clinicas,3.4,10,http://uroserv.com.br/,https://maps.google.com/?cid=15959979532370606860,Uro Serv Serviços Urológicos - Unidade Santana,(11) 4800-8900,OPERATIONAL
30680909,Master Ouro,Clinicas,2.6,68,https://www.clinicacemi.com.br/,https://maps.google.com/?cid=16631506415334972545,Cemi Diagnóstico Ltda.,(21) 2712-1950,OPERATIONAL
30680911,Master Ouro,Clinicas,4.9,174,https://www.clinicacedot.com/,https://maps.google.com/?cid=16500317773617328782,Clínica CEDOT,(11) 2225-3657,OPERATIONAL
30680912,Master Ouro,Clinicas,3.9,18,,https://maps.google.com/?cid=13033563197743590922,Bezerra José M J,(11) 2283-1380,OPERATIONAL
30680913,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=7030920843047118943,Otomed Clínica,,CLOSED_PERMANENTLY
30680914,Master Ouro,Clinicas,4.5,8,https://www.doctoralia.com.br/jorge-a-kalil/cirurgiao-vascular-angiologista/sao-paulo?utm_source=google&utm_medium=gmb&utm_campaign=602835&utm_content=website,https://maps.google.com/?cid=4241577589910621342,"Dr. Jorge A. Kalil, Cirurgião vascular",(11) 2295-3970,OPERATIONAL
30680915,Master Ouro,Clinicas,4.3,70,http://www.drpantaleao.com.br/,https://maps.google.com/?cid=14181838775112643271,DR EDUARDO PANTALEÃO,(21) 2221-2555,OPERATIONAL
30680916,Master Ouro,Clinicas,4.6,20,https://www.beltramebussadori.com.br/,https://maps.google.com/?cid=25961116267592121,Clínica de Pediatria Beltrame Bussadori,(11) 3459-2262,OPERATIONAL
30680917,Master Ouro,Clinicas,4.7,10,,https://maps.google.com/?cid=935628708820565307,Consultório Médico Dr.ª Ana Maria Cogo Pereira Ricciardi,(11) 2796-5193,OPERATIONAL
30680918,Master Ouro,Clinicas,4.3,7,,https://maps.google.com/?cid=5415068090274662556,Doutor Alberto Lian Clínica de Ginecologia e Obstetric,(11) 5082-4416,OPERATIONAL
30680919,Master Ouro,Clinicas,3.5,20,,https://maps.google.com/?cid=351998563183108615,Clinica Orto Cort,(11) 3262-0614,OPERATIONAL
30680920,Master Ouro,Clinicas,3.8,5,,https://maps.google.com/?cid=9868404473151159421,Ivone Mainente,(11) 2605-1055,OPERATIONAL
30680921,Master Ouro,Clinicas,5.0,1,,https://maps.google.com/?cid=7330356737879186335,Clinica Petrilli Oftalmologia,(11) 3284-8736,OPERATIONAL
30680922,Master Ouro,Clinicas,5.0,1,https://clinicanaangelica.com.br/,https://maps.google.com/?cid=1108086995815180283,Clínica Ana Angélica,(11) 95455-7125,OPERATIONAL
30680923,Master Ouro,Clinicas,4.1,9,,https://maps.google.com/?cid=12960529454285088056,Edem C Ruggiero,(11) 3865-8644,OPERATIONAL
30680924,Master Ouro,Clinicas,4.6,18,,https://maps.google.com/?cid=9497377575417348630,Dr. Aramis Bach,(41) 3363-7717,OPERATIONAL
30680925,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=4061447343612914213,Unidade Integrada Oftalmológica Saúde S/C Ltda,(11) 5581-5197,OPERATIONAL
30680926,Master Ouro,Clinicas,2.9,32,https://medin.com.br/,https://maps.google.com/?cid=7791314286529619741,Medin - Medicina Ocupacional,(11) 2073-6281,OPERATIONAL
30680927,Master Ouro,Clinicas,5.0,1,https://www.doctoralia.com.br/gilberto-ulson-pizarro/otorrino/sao-paulo,https://maps.google.com/?cid=11830422524228462008,Gap Clínica de Otorrino e Fono. Gilberto Pizarro,(11) 99325-9042,OPERATIONAL
30680928,Master Ouro,Clinicas,3.0,2,,https://maps.google.com/?cid=1358757630855205875,Consultório Medico Jesualdo Guedes P Filho,(11) 3288-0254,OPERATIONAL
30680929,Master Ouro,Clinicas,4.3,21,http://www.lifemed.net.br/,https://maps.google.com/?cid=1124766697154208474,Lifemed - Clínica Médica,(22) 2736-2156,OPERATIONAL
30680930,Master Ouro,Clinicas,4.5,54,https://allegraclinica.com.br/,https://maps.google.com/?cid=10979056627245743977,José Luís Sangiovanni,(11) 5531-3751,OPERATIONAL
30680931,Master Ouro,Clinicas,,0,http://business.google.com/website/tacifonoservicosterapeuticos,https://maps.google.com/?cid=10371481741711979181,Tacifono Serviços Terapêuticos,(21) 3857-6667,OPERATIONAL
30680932,Master Ouro,Clinicas,4.4,9,,https://maps.google.com/?cid=6687734059835198719,Clínica Lá Florida,(11) 4742-8582,OPERATIONAL
30680933,Master Ouro,Clinicas,4.3,38,http://www.clinicaandreiamonteiro.com.br/,https://maps.google.com/?cid=7205367314425884144,Andreia Monteiro Espaço Saúde e Fisioterapia Integrada,(11) 4402-7675,OPERATIONAL
30680934,Master Ouro,Clinicas,3.6,33,,https://maps.google.com/?cid=5842946384066299962,Dr. Ricardo Aquilino Marquêz,(13) 3272-5399,OPERATIONAL
30680935,Master Ouro,Clinicas,5.0,8,,https://maps.google.com/?cid=7155122733111244385,José Carlos Campanari,(11) 3288-1815,OPERATIONAL
30680936,Master Ouro,Clinicas,4.2,6,http://www.clinicamedicadrluizfarcait.com/,https://maps.google.com/?cid=4541728219543488542,Clínica Medica Doutor Luiz Farcait,(11) 2605-2509,OPERATIONAL
30680937,Master Ouro,Clinicas,3.5,13,https://www.doctoralia.com.br/maria-helena-freitas-arantes/dermatologista/rio-de-janeiro?utm_source=google&utm_medium=gmb&utm_campaign=689965&utm_content=website,https://maps.google.com/?cid=7046526600585946819,"Dra. Maria Helena Freitas Arantes, Dermatologista",,OPERATIONAL
30680938,Master Ouro,Clinicas,5.0,4,https://www.cemaesmedicos.com/,https://maps.google.com/?cid=9363359359391455570,CEMAES - Centro Médico de Assistência Especializada em Urologia e Ginecologia,(11) 5575-9817,OPERATIONAL
30680939,Master Ouro,Clinicas,4.7,70,http://cirurgiarefrativadrdalmo.com.br/,https://maps.google.com/?cid=7466555466164417500,Dr. Dalmo Soares Arantes,(31) 3291-8611,OPERATIONAL
30680940,Master Ouro,Clinicas,5.0,7,,https://maps.google.com/?cid=10839367106555760625,Dr Juliano Scheffer,(31) 3286-8171,OPERATIONAL
30680941,Master Ouro,Clinicas,5.0,1,,https://maps.google.com/?cid=6583404762302436620,Ginecologia,(11) 2296-5722,OPERATIONAL
30680942,Master Ouro,Clinicas,5.0,10,http://oftalmologiasesso.com.br/,https://maps.google.com/?cid=6886929703353076207,Sesso Oftalmologia,(11) 3283-1227,OPERATIONAL
30680943,Master Ouro,Clinicas,4.8,22,https://www.facebook.com/pages/Clinica-Dra-Lais-Ricci-e-Dr-Pedro-Chiquetti-Endocrinologia/908307005955827,https://maps.google.com/?cid=10371257407601311518,Clinica Médica Lais Ricci e Pedro Chiquetti,(11) 3241-4941,OPERATIONAL
30680944,Master Ouro,Clinicas,5.0,6,http://www.histerogyn.com.br/,https://maps.google.com/?cid=4205021329221365903,Histerogyn Serviços Médicos,(21) 2447-6909,OPERATIONAL
30680945,Master Ouro,Clinicas,5.0,1,,https://maps.google.com/?cid=16839126411788030896,Alberto C. Duque,(21) 2220-0122,OPERATIONAL
30680946,Master Ouro,Clinicas,4.4,17,,https://maps.google.com/?cid=3373384486892123544,SOCIALIZE - CLÍNICA DE DESENVOLVIMENTO E CAPACITAÇÃO HUMANA,(21) 3474-8511,OPERATIONAL
30680947,Master Ouro,Clinicas,,0,https://www.doctoralia.com.br/heliegina-aparecida-de-oliveira-palmieris/ginecologista-mastologista/sao-paulo?utm_source=google&utm_medium=gmb&utm_campaign=434571&utm_content=website,https://maps.google.com/?cid=16207920317099432139,"Dra. Heliégina Aparecida de Oliveira Palmieris, Ginecologista",,OPERATIONAL
30680948,Master Ouro,Clinicas,5.0,10,,https://maps.google.com/?cid=12545952062397866397,Clinica De Olhos,(11) 3836-0919,OPERATIONAL
30680949,Master Ouro,Clinicas,4.9,85,,https://maps.google.com/?cid=2652027104464305810,Dra. Yaci Botelho - Centro Oftalmológico,(21) 98366-5225,OPERATIONAL
30680950,Master Ouro,Clinicas,4.1,34,http://www.cedeaph.com.br/,https://maps.google.com/?cid=15369096542410507532,CEDEAPH-Clínica Multidisciplinar & Psicólogos Associados,(11) 5083-2904,OPERATIONAL
30680951,Master Ouro,Clinicas,4.2,45,,https://maps.google.com/?cid=17263297900843205227,CROT Sport,(11) 99795-4243,OPERATIONAL
30680952,Master Ouro,Clinicas,4.1,47,http://www.clinicabiomed.com.br/,https://maps.google.com/?cid=16950193661354717722,Clínica Biomed - Unidade Donna (Klinic),(11) 4469-0800,OPERATIONAL
30680953,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=10214281500211685568,Clínica Alergo Derma,,CLOSED_TEMPORARILY
30680954,Master Ouro,Clinicas,4.5,13,,https://maps.google.com/?cid=3282633778054899129,Fisiocorpos,(81) 3222-1901,OPERATIONAL
30680955,Master Ouro,Clinicas,5.0,1,,https://maps.google.com/?cid=14446751843566591577,DermaCopa - Clínica Dermatológica,(21) 2186-8400,OPERATIONAL
30680956,Master Ouro,Clinicas,,0,http://www.shoppingicarai.com/index.php/salas,https://maps.google.com/?cid=13111301561714680821,"Arnaldo B. Affonso - Clínica Geral, Endocrinologia e Gastroenterologia",(21) 2710-5493,OPERATIONAL
30680957,Master Ouro,Clinicas,4.6,29,http://www.clinicabiomed.com.br/,https://maps.google.com/?cid=1188116073112470055,Clínica Biomed - Santo André I Fisioterapia,(11) 4514-0800,OPERATIONAL
30680958,Master Ouro,Clinicas,4.6,72,,https://maps.google.com/?cid=12140037761285692661,Clínica Dr. Jurandir Picanço,(85) 3281-8235,OPERATIONAL
30680959,Master Ouro,Clinicas,4.4,23,https://adrianameichien.wixsite.com/clinicachien,https://maps.google.com/?cid=16313158897358513999,Dra. Chien Yin Tsu | Clínica Chien,(11) 2973-2327,OPERATIONAL
30680961,Master Ouro,Clinicas,4.8,21,https://www.vilaserenasp.com.br/,https://maps.google.com/?cid=17862736898607782863,Vila Serena,(11) 5928-2430,OPERATIONAL
30680962,Master Ouro,Clinicas,4.4,19,http://www.institutotan.com.br/,https://maps.google.com/?cid=12269567537682030934,Instituto Tan de Otorrinolaringologia,(43) 3377-9000,OPERATIONAL
30680963,Master Ouro,Clinicas,5.0,4,https://www.instagram.com/p/CNXRqBKl_Wa/?utm_medium=copy_link,https://maps.google.com/?cid=5228838453354877870,Controlpilates Studios Vilas,(71) 3492-9697,OPERATIONAL
30680964,Master Ouro,Clinicas,5.0,1,,https://maps.google.com/?cid=711092644846640960,Althea Clínica Médica Diagnóstica,(11) 3722-0894,OPERATIONAL
30680965,Master Ouro,Clinicas,4.6,48,http://www.clinicajardimavelino.com/,https://maps.google.com/?cid=5566151860773386741,Clínica Jardim Avelino,(11) 2347-0655,OPERATIONAL
30680966,Master Ouro,Clinicas,4.6,9,,https://maps.google.com/?cid=17812041396451677623,NOFFS CLINICA MÉDICA,(11) 2463-3151,OPERATIONAL
30680967,Master Ouro,Clinicas,5.0,1,,https://maps.google.com/?cid=15487013506988008477,Clinica Unigin,(11) 3285-6650,OPERATIONAL
30680968,Master Ouro,Clinicas,4.8,19,,https://maps.google.com/?cid=10468071749033566338,Paulo G Vaidergorn,(11) 3032-8914,OPERATIONAL
30680969,Master Ouro,Clinicas,4.2,40,https://www.instagram.com/fas_centromedico/,https://maps.google.com/?cid=17690303230130188633,FAS - Centro de Medicina Integrado São Francisco de Assis,(85) 3016-0707,OPERATIONAL
30680970,Master Ouro,Clinicas,2.7,3,,https://maps.google.com/?cid=13664393422165773919,Nova Clínica Médica Sociedade Simples,(11) 3262-1197,OPERATIONAL
30680971,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=17422608394721883312,Valiam Medical Clínica de Medicina Estética,(11) 3050-6811,OPERATIONAL
30680972,Master Ouro,Clinicas,5.0,1,http://business.google.com/website/intrat-psicologia-e-saude,https://maps.google.com/?cid=9909152085567226031,Intrat Psicologia e Saúde,(15) 3231-5120,OPERATIONAL
30680973,Master Ouro,Clinicas,5.0,35,http://humanamenteclinica.com.br/,https://maps.google.com/?cid=5604331728336089201,Humanamente Clínica De Psicologia Saúde E Bem Estar,(22) 2772-2762,OPERATIONAL
30680975,Master Ouro,Clinicas,3.8,14,,https://maps.google.com/?cid=16564420925488332325,Clínica Francine Bassan,(11) 4565-9167,OPERATIONAL
30680976,Master Ouro,Clinicas,5.0,2,https://www.fonoemequipe.com.br/,https://maps.google.com/?cid=591943275265465901,Fonoaudiologia em Equipe LTDA,(11) 4522-2085,OPERATIONAL
30680978,Master Ouro,Clinicas,3.5,11,,https://maps.google.com/?cid=1289258663326036611,E V DERMATOLOGIA S C LTDA,(11) 3641-5730,OPERATIONAL
30680979,Master Ouro,Clinicas,4.2,49,,https://maps.google.com/?cid=7545897878952464862,Dr. Toshio Arimori,(11) 5579-6193,OPERATIONAL
30680980,Master Ouro,Clinicas,5.0,1,https://www.doctoralia.com.br/flavio-jose-onofrio/ginecologista/sao-paulo?utm_source=google&utm_medium=gmb&utm_campaign=42867&utm_content=website,https://maps.google.com/?cid=17094033944663680462,"Dr. Flavio Jose Onofrio, Ginecologista",(11) 3672-5968,OPERATIONAL
30680982,Master Ouro,Clinicas,5.0,2,,https://maps.google.com/?cid=1226104990328481244,Clinica Antonio Carlos da Silva,(11) 3107-3888,OPERATIONAL
30680983,Master Ouro,Clinicas,4.9,35,,https://maps.google.com/?cid=7024810382039083938,Dr. Issamu Yoshimatsu,(11) 3683-9054,OPERATIONAL
30680984,Master Ouro,Clinicas,4.7,14,,https://maps.google.com/?cid=8132976552563451073,Gustavo A Fontoura,(11) 3801-2324,OPERATIONAL
30680985,Master Ouro,Clinicas,3.9,11,,https://maps.google.com/?cid=6853479322006126366,Márcia F Lima E Leôncio Moribe Cl Médica,(11) 2914-8972,OPERATIONAL
30680986,Master Ouro,Clinicas,4.4,18,https://shortest.link/2w0n,https://maps.google.com/?cid=7251027372467369424,Dra Monica Olinda Do Prado,(15) 3231-1404,OPERATIONAL
30680987,Master Ouro,Clinicas,2.0,6,,https://maps.google.com/?cid=6813413589163714607,Clínica Resp,(11) 4438-6452,OPERATIONAL
30680990,Master Ouro,Clinicas,4.5,20,http://www.ortocity.com.br/,https://maps.google.com/?cid=3230766136720323274,Ortocity Serviços Médicos,(11) 2117-5500,OPERATIONAL
30680991,Master Ouro,Clinicas,4.8,17,,https://maps.google.com/?cid=8427183485762241117,Dr. Altivo Dias Guimarães Junior,(21) 2576-9397,OPERATIONAL
30680992,Master Ouro,Clinicas,5.0,7,,https://maps.google.com/?cid=1606800999937880089,L.V Centro Oftalmológico de Madureira,(21) 3017-6402,OPERATIONAL
30680993,Master Ouro,Clinicas,3.1,15,,https://maps.google.com/?cid=12519262736648849787,Consultorio Silvo Romero,(11) 2942-0385,OPERATIONAL
30680994,Master Ouro,Clinicas,5.0,1,,https://maps.google.com/?cid=6229859539300954995,S M Serviços Médicos,(11) 3284-7448,OPERATIONAL
30680995,Master Ouro,Clinicas,3.4,17,http://www.iscooftalmologia.com.br/,https://maps.google.com/?cid=8820989327322281774,Instituto São Caetano de Oftalmologia,(11) 4221-8585,OPERATIONAL
30680996,Master Ouro,Clinicas,3.7,19,http://www.clinicasalphavision.com.br/clinicas,https://maps.google.com/?cid=3990099150659296076,Alpha Vision,(11) 4195-3440,OPERATIONAL
30680998,Master Ouro,Clinicas,3.9,34,http://www.clinicaserasmoneto.com.br/,https://maps.google.com/?cid=17760444553023870306,Clínicas Erasmo Neto,(71) 3289-5264,OPERATIONAL
30680999,Master Ouro,Clinicas,5.0,9,,https://maps.google.com/?cid=18283537255447027822,Dr. João Crosera,(11) 3120-5001,OPERATIONAL
30681001,Master Ouro,Clinicas,5.0,3,http://clinicamerit.com.br/equipe/,https://maps.google.com/?cid=11948473676748456512,Endocrinologia Dra. Daniela Miranda,(11) 2506-0591,OPERATIONAL
30681003,Master Ouro,Clinicas,5.0,7,https://www.facebook.com/fonotrat,https://maps.google.com/?cid=14652659907042650190,FonoTrat,(21) 3215-7794,OPERATIONAL
30681004,Master Ouro,Clinicas,,0,https://www.doctoralia.com.br/gabriela-hinkelmann-berbert/cardiologista/sao-paulo?utm_source=google&utm_medium=gmb&utm_campaign=726228&utm_content=website,https://maps.google.com/?cid=6027480720682990386,"Dra. Gabriela Hinkelmann Berbert, Cardiologista",,OPERATIONAL
30681007,Master Ouro,Clinicas,5.0,1,,https://maps.google.com/?cid=16406796129307257713,Instituto Pró Coluna,(11) 2378-9381,CLOSED_PERMANENTLY
30681008,Master Ouro,Clinicas,4.3,24,https://clinicasakata.com.br/,https://maps.google.com/?cid=2901113405171306518,Clínica de Olhos Doutor Kenji Sakata,(41) 3222-9933,OPERATIONAL
30681009,Master Ouro,Clinicas,3.9,12,https://www.doctoralia.com.br/claudio-francisco-atilio-gorga/urologista/sao-paulo?utm_source=google&utm_medium=gmb&utm_campaign=343902&utm_content=website,https://maps.google.com/?cid=11376574184144833071,"Dr. Claudio Francisco Atílio Gorga, Urologista",(11) 3522-7086,OPERATIONAL
30681010,Master Ouro,Clinicas,2.7,73,https://hermespardini.com.br/,https://maps.google.com/?cid=3418532108282350118,Laboratório Hermes Pardini,(11) 4020-2573,OPERATIONAL
30681011,Master Ouro,Clinicas,3.8,83,http://www.iorj.med.br/,https://maps.google.com/?cid=14854755682568903593,IORJ - Instituto de Oftalmologia do Rio de Janeiro,(21) 3717-0490,OPERATIONAL
30681012,Master Ouro,Clinicas,3.0,36,,https://maps.google.com/?cid=2752758159227334810,Clínica Clico Ginecologia,(11) 4121-4032,OPERATIONAL
30681013,Master Ouro,Clinicas,4.6,27,http://www.westmedicalcenter.com.br/,https://maps.google.com/?cid=13848139206302753854,West Medical Center,(21) 2412-5604,OPERATIONAL
30681014,Master Ouro,Clinicas,5.0,10,https://www.drdanielfaundes.com.br/,https://maps.google.com/?cid=4049214860606721083,Instituto de Reprodução Humana,(19) 3743-3232,OPERATIONAL
30681015,Master Ouro,Clinicas,5.0,10,http://www.paulofilho.com.br/,https://maps.google.com/?cid=15436128303419471652,Clínica de Olhos Paulo Filho,(21) 2252-1433,OPERATIONAL
30681016,Master Ouro,Clinicas,2.8,16,http://www.clinicacmgc.com.br/,https://maps.google.com/?cid=17713062873518263997,CMG Cardiologia e Clinica Medica CRM 45462,(11) 5562-2347,OPERATIONAL
30681017,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=14090684534773493733,Clínica Gutman,,CLOSED_PERMANENTLY
30681019,Master Ouro,Clinicas,5.0,29,http://fonobrooklin.com.br/,https://maps.google.com/?cid=7440846877405090701,FonoBrooklin,(11) 5531-6293,OPERATIONAL
30681020,Master Ouro,Clinicas,5.0,3,https://fisioraupp.negocio.site/?utm_source=gmb&utm_medium=referral,https://maps.google.com/?cid=889249600043185962,FisioRaupp,(51) 3488-1633,OPERATIONAL
30681021,Master Ouro,Clinicas,4.8,18,http://www.drfernandolinares.com.br/,https://maps.google.com/?cid=5196564256974187279,Dr. Fernando Linares - Consultório Vascular,(16) 99133-2999,OPERATIONAL
30681022,Master Ouro,Clinicas,2.3,23,,https://maps.google.com/?cid=12725075918895198700,Clínica Urológica,(11) 4228-2556,OPERATIONAL
30681024,Master Ouro,Clinicas,4.9,9,http://www.uroway.com/,https://maps.google.com/?cid=14992257723210554200,Uroway Urologia,(11) 4130-3274,OPERATIONAL
30681026,Master Ouro,Clinicas,2.9,21,http://www.vistasantos.com.br/,https://maps.google.com/?cid=14281585821939997528,Vista Oftalmologia & Laser,(13) 3228-3820,OPERATIONAL
30681027,Master Ouro,Clinicas,4.1,15,,https://maps.google.com/?cid=3594781333556342056,dr. Manuel P. Esposito,(11) 2605-2122,OPERATIONAL
30681028,Master Ouro,Clinicas,5.0,9,http://www.clinicagoldman.com.br/,https://maps.google.com/?cid=14812652062347227345,CLÍNICA MÉDICA E CIRÚRGICA GOLDMAN,(11) 97117-7048,OPERATIONAL
30681030,Master Ouro,Clinicas,5.0,3,http://www.clinicaesper.com.br/,https://maps.google.com/?cid=17368080604818744845,Clinica Esper,(11) 3849-0927,OPERATIONAL
30681031,Master Ouro,Clinicas,,0,https://bluestar.com.br/,https://maps.google.com/?cid=16048936904062784733,Blue Star Assistência Médica,(11) 2592-5869,OPERATIONAL
30681032,Master Ouro,Clinicas,4.5,8,https://www.dragoldacencipers.com/,https://maps.google.com/?cid=10726963214981255091,CENTRO OFTALMOLÓGICO | Golda Cencipers,(11) 3228-7027,OPERATIONAL
30681033,Master Ouro,Clinicas,4.4,13,https://drabertacardiologista.com.br/,https://maps.google.com/?cid=11932509544282760809,Berta Paula Napchan Boer,(11) 3259-3986,OPERATIONAL
30681034,Master Ouro,Clinicas,4.2,32,,https://maps.google.com/?cid=9259400222019862703,Dr. Sérgio Riberto Fagan - Centro Médico,(11) 4056-3472,OPERATIONAL
30681035,Master Ouro,Clinicas,4.3,3,http://paulohenriquepiresdeaguiar.com.br/,https://maps.google.com/?cid=6226635881082068708,Clínica de Neurologia e Neurocirurgia Pinheiros,(11) 3259-1266,OPERATIONAL
30681036,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=2734009525511870320,Seoft Serv Esp em Oftalmologia,(11) 5589-5418,OPERATIONAL
